p_id,start_year,season_days_injured,total_days_injured,season_minutes_played,season_matches_in_squad,total_minutes_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
matejvydra,2020,32,61,1459.0,33,2708.0,1992-05-01,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82.0,60.5,72.83333333333333,Forward,28,882.0,46.421052631578945,29.0,19.0,22.53471918944886,3.5,4,0.0,61.0,29.0
mateokovacic,2019,116,281,2188.0,34,5895.0,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,25,1809.0,56.53125,31.0,32.0,24.6115684912195,4.0,3,0.0,281.0,31.0
mateokovacic,2020,33,281,1898.0,30,5895.0,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,26,3997.0,63.44444444444444,73.5,31.5,24.6115684912195,4.0,3,0.0,562.0,116.0
mathieudebuchy,2017,181,444,0.0,1,16.0,1985-07-28,176.5,76.0,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender,32,16.0,16.0,61.0,1.0,24.396311662881494,3.5,2,0.0,444.0,61.0
mattdoherty,2019,18,78,2990.0,37,7616.0,1992-01-16,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender,27,3307.0,87.02631578947368,21.0,38.0,26.473173850498178,3.5,2,0.0,78.0,21.0
mattdoherty,2020,39,78,1319.0,28,7616.0,1992-01-16,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender,28,6297.0,85.0945945945946,19.5,37.0,26.473173850498178,3.5,2,0.0,156.0,18.0
matthewlowton,2018,27,277,1853.0,35,12543.0,1989-06-09,180.33333333333331,78.0,England,High/High,71.5,75.0,75.5,Defender,29,2425.0,93.26923076923076,18.0,26.0,23.98515790228953,4.0,2,0.0,277.0,18.0
matthewlowton,2019,208,277,1615.0,26,12543.0,1989-06-09,180.33333333333331,78.0,England,High/High,71.5,75.0,75.5,Defender,30,4278.0,91.02127659574468,22.5,23.5,23.98515790228953,4.0,2,0.0,554.0,27.0
matthewlowton,2020,24,277,3230.0,36,12543.0,1989-06-09,180.33333333333331,78.0,England,High/High,71.5,75.0,75.5,Defender,31,5893.0,92.078125,84.33333333333333,21.333333333333332,23.98515790228953,4.0,2,1.0,831.0,208.0
mattphillips,2017,36,175,2197.0,31,6398.0,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,26,2264.0,83.85185185185185,118.0,27.0,22.395413419331717,3.0,3,0.0,175.0,118.0
mattphillips,2020,21,175,1937.0,34,6398.0,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,29,4461.0,78.26315789473684,77.0,28.5,22.395413419331717,3.0,3,0.0,350.0,36.0
mattritchie,2018,17,306,3050.0,36,8787.0,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,29,2932.0,83.77142857142857,75.0,35.0,24.64468248967303,3.5,3,0.0,306.0,75.0
mattritchie,2019,155,306,1383.0,20,8787.0,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,30,5982.0,84.25352112676056,46.0,35.5,24.64468248967303,3.5,3,0.0,612.0,17.0
mattritchie,2020,59,306,1422.0,30,8787.0,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,31,7365.0,82.75280898876404,82.33333333333333,29.666666666666668,24.64468248967303,3.5,3,1.0,918.0,155.0
matttargett,2017,27,302,172.0,6,7871.0,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,22,394.0,78.8,200.0,5.0,20.902385858042937,3.0,2,1.0,302.0,200.0
matttargett,2018,13,302,1257.0,28,7871.0,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,23,566.0,80.85714285714286,113.5,3.5,20.902385858042937,3.0,2,0.0,604.0,27.0
matttargett,2019,61,302,2458.0,30,7871.0,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,24,1823.0,79.26086956521739,80.0,7.666666666666667,20.902385858042937,3.0,2,0.0,906.0,13.0
matttargett,2020,1,302,3590.0,38,7871.0,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,25,4281.0,83.94117647058823,75.25,12.75,20.902385858042937,3.0,2,0.0,1208.0,61.0
maxmeyer,2019,11,67,709.0,33,2217.0,1995-09-18,173.0,68.0,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder,24,1508.0,52.0,26.0,29.0,22.72043837081092,3.5,3,0.0,67.0,26.0
mayayoshida,2018,45,82,1595.0,29,6549.0,1988-08-24,189.0,78.16666666666667,Japan,Medium/High,60.16666666666666,73.0,74.0,Defender,30,2171.0,90.45833333333331,37.0,24.0,21.88255274675028,3.5,2,0.0,82.0,37.0
michaelkeane,2018,28,39,3136.0,35,15032.0,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender,25,2700.0,90.0,8.0,30.0,22.714681440443215,3.5,2,0.0,39.0,8.0
michaelkeane,2019,3,39,2711.0,37,15032.0,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender,26,5836.0,92.63492063492065,18.0,31.5,22.714681440443215,3.5,2,0.0,78.0,28.0
michaelobafemi,2019,27,507,717.0,31,962.0,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,19,155.0,25.833333333333332,176.0,6.0,24.85907356185008,3.0,4,1.0,507.0,176.0
michaelobafemi,2020,304,507,77.0,14,962.0,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,20,872.0,32.2962962962963,101.5,13.5,24.85907356185008,3.0,4,0.0,1014.0,27.0
michailantonio,2017,212,578,1423.0,21,10123.0,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,27,2558.0,88.20689655172414,152.0,29.0,25.336696545200663,4.0,4,1.0,578.0,152.0
michailantonio,2018,5,578,2229.0,35,10123.0,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,28,3981.0,79.62,182.0,25.0,25.336696545200663,4.0,4,1.0,1156.0,212.0
michailantonio,2019,112,578,1860.0,24,10123.0,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,29,6210.0,74.81927710843374,123.0,27.666666666666668,25.336696545200663,4.0,4,0.0,1734.0,5.0
michailantonio,2020,97,578,2053.0,26,10123.0,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,30,8070.0,75.42056074766356,120.25,26.75,25.336696545200663,4.0,4,0.0,2312.0,112.0
michelvorm,2018,30,44,190.0,6,725.0,1983-10-20,183.5,85.25,Netherlands,Medium/Medium,72.8,53.0,79.25,Goalkeeper,35,95.0,95.0,14.0,1.0,25.317583470068083,3.0,1,0.0,44.0,14.0
mohamedelneny,2017,20,64,910.0,24,3680.0,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder,25,734.0,52.42857142857143,7.0,14.0,22.201589408716423,3.5,3,0.0,64.0,7.0
mohamedelneny,2018,25,64,399.0,29,3680.0,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder,26,1644.0,60.888888888888886,13.5,13.5,22.201589408716423,3.5,3,0.0,128.0,20.0
mohamedelneny,2020,12,64,1637.0,36,3680.0,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder,28,2043.0,58.371428571428574,17.333333333333332,11.666666666666666,22.201589408716423,3.5,3,0.0,192.0,25.0
mohamedsalah,2018,11,70,3405.0,38,12657.0,1992-06-15,175.0,70.83333333333333,Egypt,High/Medium,92.16666666666669,69.5,85.33333333333333,Forward,26,3016.0,83.77777777777777,18.0,36.0,23.12925170068027,3.5,4,0.0,70.0,18.0
mohamedsalah,2019,27,70,3000.0,37,12657.0,1992-06-15,175.0,70.83333333333333,Egypt,High/Medium,92.16666666666669,69.5,85.33333333333333,Forward,27,6421.0,86.77027027027027,14.5,37.0,23.12925170068027,3.5,4,0.0,140.0,11.0
moisekean,2020,35,189,23.0,3,969.0,2000-02-28,182.0,77.25,Italy,High/Medium,76.0,64.5,71.5,Forward,20,946.0,32.62068965517241,8.0,29.0,23.3214587610192,3.5,4,0.0,189.0,8.0
morganschneiderlin,2017,8,304,2260.0,34,5359.0,1989-11-08,183.66666666666663,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder,28,1145.0,67.3529411764706,4.0,17.0,22.233128349379623,3.0,3,0.0,304.0,4.0
morganschneiderlin,2018,58,304,886.0,19,5359.0,1989-11-08,183.66666666666663,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder,29,3405.0,72.44680851063829,6.0,23.5,22.233128349379623,3.0,3,0.0,608.0,8.0
morganschneiderlin,2019,213,304,1068.0,19,5359.0,1989-11-08,183.66666666666663,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder,30,4291.0,70.34426229508196,23.333333333333332,20.333333333333332,22.233128349379623,3.0,3,0.0,912.0,58.0
moussadjenepo,2020,49,148,1314.0,34,2367.0,1998-06-15,177.0,65.0,Mali,Medium/Medium,83.25,58.5,68.25,Midfielder,22,1053.0,58.5,99.0,18.0,20.747550193111813,3.0,3,0.0,148.0,99.0
moussasissoko,2019,78,146,2575.0,29,9170.0,1989-08-16,187.0,88.33333333333333,France,High/High,78.33333333333333,86.16666666666667,78.5,Midfielder,30,2441.0,84.17241379310344,68.0,29.0,25.260468796171843,4.0,3,0.0,146.0,68.0
nampalysmendy,2018,38,354,2217.0,35,4346.0,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder,26,276.0,69.0,266.0,4.0,24.78172713223641,3.0,3,1.0,354.0,266.0
nampalysmendy,2019,44,354,311.0,14,4346.0,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder,27,2493.0,73.32352941176471,152.0,17.0,24.78172713223641,3.0,3,0.0,708.0,38.0
nampalysmendy,2020,6,354,1542.0,37,4346.0,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder,28,2804.0,68.39024390243902,116.0,13.666666666666666,24.78172713223641,3.0,3,0.0,1062.0,44.0
nathanielchalobah,2017,340,419,469.0,6,1975.0,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder,23,204.0,20.4,24.0,10.0,22.439737034331625,3.0,3,0.0,419.0,24.0
nathanielchalobah,2018,36,419,301.0,20,1975.0,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder,24,673.0,42.0625,182.0,8.0,22.439737034331625,3.0,3,1.0,838.0,340.0
nathanielchalobah,2019,19,419,1001.0,35,1975.0,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder,25,974.0,38.96,133.33333333333334,8.333333333333334,22.439737034331625,3.0,3,0.0,1257.0,36.0
nathanielclyne,2018,30,630,1323.0,21,6213.0,1991-04-05,175.0,67.0,England,High/Medium,80.8,73.6,80.4,Defender,27,184.0,61.333333333333336,257.0,3.0,21.877551020408163,3.5,2,1.0,630.0,257.0
nathanielclyne,2020,1,630,1202.0,22,6213.0,1991-04-05,175.0,67.0,England,High/Medium,80.8,73.6,80.4,Defender,29,1507.0,71.76190476190476,143.5,10.5,21.877551020408163,3.5,2,0.0,1260.0,30.0
nathanredmond,2020,80,212,1860.0,30,13316.0,1994-03-06,173.0,71.0,England,High/Medium,85.0,50.16666666666666,76.0,Midfielder,26,2892.0,90.375,132.0,32.0,23.722810651876102,3.5,3,1.0,212.0,132.0
nathantella,2020,31,63,797.0,28,804.0,1999-07-05,171.0,70.0,England,High/Low,79.0,50.0,61.0,Midfielder,21,7.0,7.0,32.0,1.0,23.938989774631512,3.0,3,0.0,63.0,32.0
nealmaupay,2020,7,55,2629.0,34,5540.0,1996-08-14,171.0,69.0,France,High/Medium,78.0,61.16666666666666,72.16666666666667,Forward,24,2911.0,78.67567567567568,5.0,37.0,23.59700420642249,3.5,4,0.0,55.0,5.0
necowilliams,2020,2,25,260.0,31,500.0,2001-04-13,178.0,69.0,Wales,High/Medium,75.0,55.0,67.0,Defender,19,240.0,40.0,7.0,6.0,21.777553339224845,3.5,2,0.0,25.0,7.0
neeskenskebano,2020,21,144,136.0,13,274.0,1992-03-10,170.0,65.0,DR Congo,High/Medium,80.8,58.4,72.2,Midfielder,28,138.0,19.714285714285715,66.0,7.0,22.49134948096886,3.5,3,0.0,144.0,66.0
neiltaylor,2019,24,59,1106.0,27,2093.0,1989-02-07,175.33333333333334,75.0,Wales,Medium/High,70.5,66.83333333333333,72.33333333333333,Defender,30,967.0,87.9090909090909,35.0,11.0,24.39676733796932,3.5,2,0.0,59.0,35.0
nemanjamatic,2019,52,152,1663.0,27,11536.0,1988-08-01,194.0,84.33333333333333,Serbia,Medium/High,57.66666666666666,83.5,83.0,Midfielder,31,2561.0,91.46428571428572,100.0,28.0,22.40762390618911,3.5,3,0.0,152.0,100.0
nordinamrabat,2017,24,84,205.0,3,2381.0,1987-03-31,179.5,82.16666666666667,Morocco,High/Medium,81.66666666666667,73.5,78.5,Midfielder,30,2176.0,75.03448275862068,31.0,29.0,25.50156087139817,3.5,3,0.0,84.0,31.0
oleksandrzinchenko,2019,105,336,1393.0,24,4733.0,1996-12-15,175.0,63.0,Ukraine,Medium/Medium,71.5,59.5,73.0,Defender,23,1213.0,86.64285714285714,108.0,14.0,20.571428571428573,3.0,2,0.0,336.0,108.0
oleksandrzinchenko,2020,43,336,1569.0,28,4733.0,1996-12-15,175.0,63.0,Ukraine,Medium/Medium,71.5,59.5,73.0,Defender,24,2606.0,78.96969696969697,106.5,16.5,20.571428571428573,3.0,2,0.0,672.0,105.0
oliverburke,2020,9,75,1325.0,33,1746.0,1997-04-07,185.66666666666663,77.33333333333333,Scotland,High/Low,88.66666666666667,67.33333333333333,67.33333333333333,Midfielder,23,421.0,28.066666666666663,12.0,15.0,22.433593661865157,3.0,3,0.0,75.0,12.0
olivermcburnie,2020,160,171,1419.0,24,4055.0,1996-06-04,190.4,76.4,Scotland,High/Medium,66.8,67.4,69.0,Forward,24,102.0,20.4,11.0,5.0,21.07460631311348,3.5,4,0.0,171.0,11.0
oliviergiroud,2017,49,177,1109.0,31,5179.0,1986-09-30,192.33333333333331,89.16666666666667,France,Medium/Medium,52.0,80.66666666666667,81.5,Forward,31,1304.0,44.96551724137931,38.0,29.0,24.104238441229217,3.0,4,0.0,177.0,38.0
oliviergiroud,2018,20,177,942.0,36,5179.0,1986-09-30,192.33333333333331,89.16666666666667,France,Medium/Medium,52.0,80.66666666666667,81.5,Forward,32,2413.0,41.60344827586207,43.5,29.0,24.104238441229217,3.0,4,0.0,354.0,49.0
oliviergiroud,2019,70,177,1029.0,25,5179.0,1986-09-30,192.33333333333331,89.16666666666667,France,Medium/Medium,52.0,80.66666666666667,81.5,Forward,33,3355.0,39.47058823529411,35.666666666666664,28.333333333333332,24.104238441229217,3.0,4,0.0,531.0,20.0
patrickvanaanholt,2017,28,208,2305.0,36,12824.0,1990-08-29,175.66666666666666,67.0,Netherlands,High/Medium,87.33333333333333,71.83333333333333,75.33333333333333,Defender,27,2638.0,82.4375,38.0,32.0,21.71181259429156,3.5,2,0.0,208.0,38.0
patrickvanaanholt,2019,50,208,2636.0,29,12824.0,1990-08-29,175.66666666666666,67.0,Netherlands,High/Medium,87.33333333333333,71.83333333333333,75.33333333333333,Defender,29,4943.0,82.38333333333334,33.0,30.0,21.71181259429156,3.5,2,0.0,416.0,28.0
patrickvanaanholt,2020,92,208,1880.0,33,12824.0,1990-08-29,175.66666666666666,67.0,Netherlands,High/Medium,87.33333333333333,71.83333333333333,75.33333333333333,Defender,30,7579.0,85.15730337078652,38.666666666666664,29.666666666666668,21.71181259429156,3.5,2,0.0,624.0,50.0
pauldummett,2018,96,573,2112.0,28,6423.0,1991-09-26,183.0,79.5,Wales,High/Medium,66.33333333333333,71.66666666666667,72.5,Defender,27,1693.0,84.65,116.0,20.0,23.739138224491622,3.5,2,0.0,573.0,116.0
pauldummett,2019,300,573,1297.0,19,6423.0,1991-09-26,183.0,79.5,Wales,High/Medium,66.33333333333333,71.66666666666667,72.5,Defender,28,3805.0,82.71739130434783,106.0,23.0,23.739138224491622,3.5,2,0.0,1146.0,96.0
pauldummett,2020,61,573,1321.0,20,6423.0,1991-09-26,183.0,79.5,Wales,High/Medium,66.33333333333333,71.66666666666667,72.5,Defender,29,5102.0,82.29032258064517,170.66666666666666,20.666666666666668,23.739138224491622,3.5,2,1.0,1719.0,300.0
paulpogba,2017,63,457,2277.0,27,11462.0,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,24,2749.0,91.63333333333334,18.0,30.0,22.963008888980735,3.5,3,0.0,457.0,18.0
paulpogba,2018,29,457,3160.0,37,11462.0,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,25,5026.0,88.17543859649123,40.5,28.5,22.963008888980735,3.5,3,0.0,914.0,63.0
paulpogba,2019,288,457,1270.0,16,11462.0,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,26,8186.0,88.97826086956522,36.666666666666664,30.666666666666668,22.963008888980735,3.5,3,0.0,1371.0,29.0
paulpogba,2020,59,457,2006.0,29,11462.0,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,27,9456.0,87.55555555555556,99.5,27.0,22.963008888980735,3.5,3,1.0,1828.0,288.0
petrcech,2018,28,58,663.0,36,7136.0,1982-05-20,196.0,90.0,Czech Republic,Medium/Medium,72.8,53.0,85.25,Goalkeeper,36,3268.0,93.37142857142857,30.0,35.0,23.427738442315704,3.0,1,0.0,58.0,30.0
philbardsley,2018,77,169,1757.0,31,6460.0,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,33,1230.0,82.0,38.0,15.0,23.61111111111111,3.0,2,0.0,169.0,38.0
philbardsley,2019,20,169,1995.0,31,6460.0,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,34,2987.0,87.8529411764706,57.5,17.0,23.61111111111111,3.0,2,0.0,338.0,77.0
philbardsley,2020,34,169,293.0,27,6460.0,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,35,4982.0,90.58181818181818,45.0,18.333333333333332,23.61111111111111,3.0,2,0.0,507.0,20.0
philipbilling,2018,89,215,2299.0,28,5726.0,1996-06-11,197.0,80.6,Denmark,Medium/Medium,59.2,72.0,69.2,Midfielder,22,774.0,48.375,91.0,16.0,20.76837846891185,3.0,3,0.0,215.0,91.0
philipbilling,2019,25,215,2653.0,35,5726.0,1996-06-11,197.0,80.6,Denmark,Medium/Medium,59.2,72.0,69.2,Midfielder,23,3073.0,71.46511627906976,90.0,21.5,20.76837846891185,3.0,3,0.0,430.0,89.0
philjagielka,2017,23,188,2180.0,30,5827.0,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,35,2374.0,87.92592592592592,7.0,27.0,26.148977951425987,3.5,3,0.0,188.0,7.0
philjagielka,2018,157,188,413.0,13,5827.0,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,36,4554.0,87.57692307692308,15.0,26.0,26.148977951425987,3.5,3,0.0,376.0,23.0
philjagielka,2019,1,188,270.0,36,5827.0,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,37,4967.0,84.1864406779661,62.333333333333336,19.666666666666668,26.148977951425987,3.5,3,1.0,564.0,157.0
philjones,2017,71,683,2080.0,26,5226.0,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,25,1670.0,92.77777777777776,104.0,18.0,20.74506939371804,3.5,2,0.0,683.0,104.0
philjones,2018,31,683,1336.0,22,5226.0,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,26,3750.0,91.46341463414636,87.5,20.5,20.74506939371804,3.5,2,0.0,1366.0,71.0
philjones,2019,477,683,140.0,12,5226.0,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,27,5086.0,86.20338983050847,68.66666666666667,19.666666666666668,20.74506939371804,3.5,2,0.0,2049.0,31.0
raheemsterling,2017,35,90,2713.0,34,13681.0,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,23,2618.0,79.33333333333333,11.0,33.0,23.87543252595156,3.5,4,0.0,90.0,11.0
raheemsterling,2018,12,90,2904.0,38,13681.0,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,24,5331.0,80.77272727272727,23.0,33.0,23.87543252595156,3.5,4,0.0,180.0,35.0
raheemsterling,2019,22,90,2769.0,36,13681.0,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,25,8235.0,82.35,19.333333333333332,33.333333333333336,23.87543252595156,3.5,4,0.0,270.0,12.0
raheemsterling,2020,10,90,2677.0,36,13681.0,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,26,11004.0,82.73684210526316,20.0,33.25,23.87543252595156,3.5,4,0.0,360.0,22.0
ramirofunesmori,2017,202,404,134.0,7,1785.0,1991-03-05,186.0,79.0,Argentina,Medium/Medium,65.6,76.8,76.6,Defender,26,1651.0,71.78260869565217,110.0,23.0,22.835009827725745,3.0,2,0.0,404.0,110.0
reecejames_1993,2019,140,179,1608.0,29,4135.0,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,26,1608.0,69.91304347826087,140.0,23.0,24.90817789272527,3.0,2,1.0,179.0,140.0
reecejames_1999,2019,140,179,1608.0,29,4135.0,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,20,3216.0,69.91304347826087,140.0,23.0,25.029760996306585,3.0,2,1.0,358.0,140.0
reecejames_1999,2019,140,179,1608.0,29,4135.0,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,20,4824.0,69.91304347826087,140.0,23.0,25.029760996306585,3.0,2,1.0,537.0,140.0
reecejames_1993,2020,39,179,2527.0,35,4135.0,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,27,6432.0,69.91304347826087,140.0,23.0,24.90817789272527,3.0,2,1.0,716.0,140.0
reecejames_1993,2020,39,179,2527.0,35,4135.0,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,27,8959.0,72.25,119.8,24.8,24.90817789272527,3.0,2,0.0,895.0,39.0
reecejames_1999,2020,39,179,2527.0,35,4135.0,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,21,11486.0,73.62820512820512,106.33333333333331,26.0,25.029760996306585,3.0,2,0.0,1074.0,39.0
reecejames_1999,2020,39,179,2527.0,35,4135.0,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,21,14013.0,74.5372340425532,96.71428571428572,26.857142857142858,25.029760996306585,3.0,2,0.0,1253.0,39.0
reissnelson,2020,64,183,80.0,6,910.0,1999-12-10,176.25,71.5,England,High/Medium,84.5,46.5,67.0,Forward,21,679.0,39.94117647058823,95.0,17.0,23.016950857602737,3.5,4,0.0,183.0,95.0
rhyswilliams,2020,9,9,700.0,25,700.0,1988-07-14,186.5,74.0,Australia,Medium/Medium,64.75,74.5,72.0,Defender,32,700.0,77.77777777777777,9.0,9.0,21.27521940070007,3.0,2,0.0,9.0,9.0
robbiebrady,2018,48,492,779.0,21,4490.0,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,26,1344.0,89.6,329.0,15.0,23.301094832264035,3.5,3,1.0,492.0,329.0
robbiebrady,2019,64,492,500.0,30,4490.0,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,27,2123.0,68.48387096774194,188.5,15.5,23.301094832264035,3.5,3,0.0,984.0,48.0
robbiebrady,2020,51,492,1101.0,21,4490.0,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,28,2623.0,54.645833333333336,147.0,16.0,23.301094832264035,3.5,3,0.0,1476.0,64.0
robertopereyra,2017,57,315,1722.0,32,7490.0,1991-01-07,182.33333333333331,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,26,1096.0,84.3076923076923,168.0,13.0,23.211200197855018,4.0,3,1.0,315.0,168.0
robertopereyra,2018,34,315,2942.0,33,7490.0,1991-01-07,182.33333333333331,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,27,2818.0,62.62222222222222,112.5,22.5,23.211200197855018,4.0,3,0.0,630.0,57.0
robertopereyra,2019,32,315,1730.0,33,7490.0,1991-01-07,182.33333333333331,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,28,5760.0,73.84615384615384,86.33333333333333,26.0,23.211200197855018,4.0,3,0.0,945.0,34.0
robertsnodgrass,2018,10,93,2339.0,36,7165.0,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,31,2680.0,76.57142857142857,27.0,35.0,24.25230447208469,3.5,3,0.0,93.0,27.0
robertsnodgrass,2019,55,93,1582.0,28,7165.0,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,32,5019.0,73.80882352941177,18.5,34.0,24.25230447208469,3.5,3,0.0,186.0,10.0
robertsnodgrass,2020,1,93,564.0,21,7165.0,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,33,6601.0,71.75,30.666666666666668,30.666666666666668,24.25230447208469,3.5,3,0.0,279.0,55.0
robholding,2019,51,334,616.0,18,5901.0,1995-09-20,187.6,76.2,England,Medium/Medium,61.2,72.8,72.8,Defender,24,852.0,85.2,269.0,10.0,21.651565504794036,3.0,2,1.0,334.0,269.0
robholding,2020,14,334,2703.0,35,5901.0,1995-09-20,187.6,76.2,England,Medium/Medium,61.2,72.8,72.8,Defender,25,1468.0,81.55555555555556,160.0,9.0,21.651565504794036,3.0,2,0.0,668.0,51.0
