p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
ashleybarnes,2017,64,468,2302.0,36,37,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,28,1861.0,28.0,66.46428571428571,96.0,28.0,23.17223571125756,4.0,2.0,0.0,468.0,96.0
ashleybarnes,2019,299,468,1396.0,19,19,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,30,4163.0,64.0,65.046875,80.0,32.0,23.17223571125756,4.0,2.0,0.0,936.0,64.0
ashleybarnes,2020,9,468,1396.0,22,25,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,31,5559.0,83.0,66.97590361445783,153.0,27.666666666666668,23.17223571125756,4.0,2.0,1.0,1404.0,299.0
ashleywestwood,2019,24,36,3325.0,35,35,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Defender,29,,,,,,23.615649678705335,3.0,1.0,,,
ashleywestwood,2019,24,36,3325.0,35,35,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Midfielder,29,3325.0,35.0,95.0,24.0,35.0,23.615649678705335,3.0,3.0,0.0,36.0,24.0
ashleywestwood,2020,12,36,3596.0,38,38,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Defender,30,6650.0,70.0,95.0,24.0,35.0,23.615649678705335,3.0,1.0,0.0,72.0,24.0
ashleywestwood,2020,12,36,3596.0,38,38,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Midfielder,30,10246.0,108.0,94.87037037037037,20.0,36.0,23.615649678705335,3.0,3.0,0.0,108.0,12.0
ashleyyoung,2016,118,125,804.0,12,21,7134.0,84,1985-07-09,175.0,65.0,England,High/Medium,76.16666666666667,64.0,78.0,Defender,31,,,,,,21.224489795918366,3.5,1.0,,,
ashleyyoung,2018,7,125,2752.0,30,36,7134.0,84,1985-07-09,175.0,65.0,England,High/Medium,76.16666666666667,64.0,78.0,Defender,33,804.0,12.0,67.0,118.0,12.0,21.224489795918366,3.5,1.0,0.0,125.0,118.0
asmirbegovic,2018,13,17,2280.0,24,36,6080.0,64,1987-06-20,199.33333333333331,86.0,Bosnia Herzegovina,Medium/Medium,,,79.33333333333333,Goalkeeper,31,,,,,,21.64405319851009,3.0,0.0,,,
axeltuanzebe,2019,113,333,210.0,5,14,955.0,18,1997-11-14,185.0,73.2,England,Medium/Medium,76.4,72.6,71.8,Defender,22,,,,,,21.387874360847334,3.0,1.0,,,
axeltuanzebe,2020,123,333,427.0,8,30,955.0,18,1997-11-14,185.0,73.2,England,Medium/Medium,76.4,72.6,71.8,Defender,23,210.0,5.0,42.0,113.0,5.0,21.387874360847334,3.0,1.0,0.0,333.0,113.0
aymericlaporte,2018,14,358,3227.0,35,36,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,24,,,,,,23.79552644102909,3.0,1.0,,,
aymericlaporte,2019,281,358,1139.0,15,17,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,25,3227.0,35.0,92.2,14.0,35.0,23.79552644102909,3.0,1.0,0.0,358.0,14.0
aymericlaporte,2020,28,358,1423.0,16,28,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,26,4366.0,50.0,87.32,147.5,25.0,23.79552644102909,3.0,1.0,1.0,716.0,281.0
bacarysagna,2016,163,254,1425.0,17,24,1425.0,17,1983-02-14,176.0,72.5,France,High/Medium,70.25,77.25,77.0,Defender,33,,,,,,23.405216942148762,3.5,1.0,,,
bakarysako,2016,79,350,171.0,7,21,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,28,,,,,,26.778567923030565,3.5,3.0,,,
bakarysako,2017,255,350,538.0,16,20,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,29,171.0,7.0,24.428571428571427,79.0,7.0,26.778567923030565,3.5,3.0,0.0,350.0,79.0
bakarysako,2018,16,350,44.0,4,7,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,30,709.0,23.0,30.82608695652174,167.0,11.5,26.778567923030565,3.5,3.0,1.0,700.0,255.0
bartoszkapustka,2016,2,282,0.0,0,8,0.0,0,1996-12-23,179.0,67.0,Poland,Medium/Medium,78.0,53.5,69.33333333333333,Midfielder,20,,,,,,20.91070815517618,3.0,3.0,,,
bastianschweinsteiger,2016,9,38,0.0,0,4,0.0,0,1984-08-01,183.0,79.0,Germany,Medium/Medium,42.6,74.8,81.2,Midfielder,32,,,,,,23.589835468362743,3.0,3.0,,,
benchilwell,2016,63,254,754.0,12,27,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,20,,,,,,23.723856415435762,4.0,1.0,,,
benchilwell,2017,59,254,1979.0,24,32,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,21,754.0,12.0,62.833333333333336,63.0,12.0,23.723856415435762,4.0,1.0,0.0,254.0,63.0
benchilwell,2018,24,254,3420.0,36,36,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,22,2733.0,36.0,75.91666666666667,61.0,18.0,23.723856415435762,4.0,1.0,0.0,508.0,59.0
benchilwell,2019,31,254,2500.0,27,28,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,23,6153.0,72.0,85.45833333333333,48.666666666666664,24.0,23.723856415435762,4.0,1.0,0.0,762.0,24.0
benchilwell,2020,77,254,2400.0,27,34,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,24,8653.0,99.0,87.4040404040404,44.25,24.75,23.723856415435762,4.0,1.0,0.0,1016.0,31.0
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,35,,,,,,23.18339100346021,3.5,1.0,,,
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,35,1845.0,23.0,80.21739130434783,42.0,23.0,23.18339100346021,3.5,1.0,0.0,330.0,42.0
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,23,3690.0,46.0,80.21739130434783,42.0,23.0,22.775860617793125,3.5,1.0,0.0,660.0,42.0
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,23,5535.0,69.0,80.21739130434783,42.0,23.0,22.775860617793125,3.5,1.0,0.0,990.0,42.0
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,21,7380.0,92.0,80.21739130434783,42.0,23.0,21.62162162162162,3.0,1.0,0.0,1320.0,42.0
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,21,9225.0,115.0,80.21739130434783,42.0,23.0,21.62162162162162,3.0,1.0,0.0,1650.0,42.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,37,11070.0,138.0,80.21739130434783,42.0,23.0,23.18339100346021,3.5,1.0,0.0,1980.0,42.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,37,13034.0,165.0,78.9939393939394,40.57142857142857,23.571428571428573,23.18339100346021,3.5,1.0,0.0,2310.0,32.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,25,14998.0,192.0,78.11458333333333,39.5,24.0,22.775860617793125,3.5,1.0,0.0,2640.0,32.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,25,16962.0,219.0,77.45205479452055,38.666666666666664,24.333333333333332,22.775860617793125,3.5,1.0,0.0,2970.0,32.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,23,18926.0,246.0,76.9349593495935,38.0,24.6,21.62162162162162,3.0,1.0,0.0,3300.0,32.0
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,23,20890.0,273.0,76.52014652014653,37.45454545454545,24.818181818181817,21.62162162162162,3.0,1.0,0.0,3630.0,32.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,38,22854.0,300.0,76.18,37.0,25.0,23.18339100346021,3.5,1.0,0.0,3960.0,32.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,38,24362.0,318.0,76.61006289308176,45.92307692307692,24.46153846153846,23.18339100346021,3.5,1.0,1.0,4290.0,153.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,26,25870.0,336.0,76.99404761904762,53.57142857142857,24.0,22.775860617793125,3.5,1.0,1.0,4620.0,153.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,26,27378.0,354.0,77.33898305084746,60.2,23.6,22.775860617793125,3.5,1.0,1.0,4950.0,153.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,24,28886.0,372.0,77.65053763440861,66.0,23.25,21.62162162162162,3.0,1.0,1.0,5280.0,153.0
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,24,30394.0,390.0,77.93333333333334,71.11764705882354,22.941176470588236,21.62162162162162,3.0,1.0,1.0,5610.0,153.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,39,31902.0,408.0,78.19117647058823,75.66666666666667,22.666666666666668,23.18339100346021,3.5,1.0,1.0,5940.0,153.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,39,33342.0,428.0,77.90186915887851,77.10526315789474,22.526315789473685,23.18339100346021,3.5,1.0,0.0,6270.0,103.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,27,34782.0,448.0,77.63839285714286,78.4,22.4,22.775860617793125,3.5,1.0,0.0,6600.0,103.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,27,36222.0,468.0,77.3974358974359,79.57142857142857,22.285714285714285,22.775860617793125,3.5,1.0,0.0,6930.0,103.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,25,37662.0,488.0,77.17622950819673,80.63636363636364,22.181818181818183,21.62162162162162,3.0,1.0,0.0,7260.0,103.0
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,25,39102.0,508.0,76.9724409448819,81.6086956521739,22.08695652173913,21.62162162162162,3.0,1.0,0.0,7590.0,103.0
bengibson,2018,89,277,63.0,1,24,3673.0,39,1993-01-15,185.0,78.0,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,25,,,,,,22.79035792549306,3.0,1.0,,,
bengibson,2019,188,277,0.0,0,11,3673.0,39,1993-01-15,185.0,78.0,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,26,63.0,1.0,63.0,89.0,1.0,22.79035792549306,3.0,1.0,0.0,277.0,89.0
bengodfrey,2019,44,55,2805.0,30,31,5643.0,61,1998-01-15,183.33333333333331,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,21,,,,,,22.214876033057863,3.5,1.0,,,
bengodfrey,2020,11,55,2838.0,31,33,5643.0,61,1998-01-15,183.33333333333331,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,22,2805.0,30.0,93.5,44.0,30.0,22.214876033057863,3.5,1.0,0.0,55.0,44.0
benhamer,2016,171,239,0.0,0,8,877.0,11,1987-11-20,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,29,,,,,,23.3878675437117,3.0,0.0,,,
benhamer,2018,68,239,583.0,7,33,877.0,11,1987-11-20,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,31,0.0,0.0,,171.0,0.0,23.3878675437117,3.0,0.0,1.0,239.0,171.0
benikafobe,2017,21,310,593.0,17,21,2116.0,48,1993-02-12,183.0,77.66666666666667,DR Congo,High/Medium,79.66666666666667,70.83333333333333,72.5,Forward,24,,,,,,23.191694785352404,3.5,2.0,,,
benjaminmendy,2017,247,778,391.0,7,8,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,23,,,,,,24.348672997321643,3.5,1.0,,,
benjaminmendy,2018,351,778,950.0,10,11,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,24,391.0,7.0,55.857142857142854,247.0,7.0,24.348672997321643,3.5,1.0,1.0,778.0,247.0
benjaminmendy,2019,58,778,1561.0,19,27,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,25,1341.0,17.0,78.88235294117646,299.0,8.5,24.348672997321643,3.5,1.0,1.0,1556.0,351.0
benjaminmendy,2020,58,778,1000.0,13,32,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,26,2902.0,36.0,80.61111111111111,218.66666666666666,12.0,24.348672997321643,3.5,1.0,0.0,2334.0,58.0
benjohnson,2018,7,7,63.0,1,1,924.0,18,2000-01-24,177.5,68.5,England,High/Medium,69.0,53.5,58.5,Defender,18,,,,,,21.741717913112478,3.5,1.0,,,
benmee,2017,57,189,2755.0,29,29,15424.0,163,1989-09-23,181.0,78.0,England,Medium/High,65.0,78.83333333333333,76.83333333333333,Defender,28,,,,,,23.808797045267237,3.5,1.0,,,
benmee,2020,132,189,2839.0,30,30,15424.0,163,1989-09-23,181.0,78.0,England,Medium/High,65.0,78.83333333333333,76.83333333333333,Defender,31,2755.0,29.0,95.0,57.0,29.0,23.808797045267237,3.5,1.0,0.0,189.0,57.0
benosborn,2020,24,24,1691.0,24,34,2330.0,36,1994-08-05,174.83333333333334,73.66666666666667,England,High/High,77.83333333333333,57.0,70.33333333333333,Midfielder,26,,,,,,24.100305252358,4.0,3.0,,,
benwatson,2016,92,92,85.0,4,19,561.0,12,1985-07-09,179.8,75.6,England,Low/High,51.6,68.8,71.8,Midfielder,31,,,,,,23.385271733145586,3.0,3.0,,,
benwilmot,2018,23,23,36.0,2,7,36.0,2,1999-11-04,188.0,80.0,England,Medium/Medium,51.0,63.25,58.5,Defender,19,,,,,,22.634676324128566,3.0,1.0,,,
beramkayal,2017,71,81,808.0,19,26,1819.0,37,1988-05-02,178.0,74.0,Israel,Medium/High,69.8,78.0,71.8,Midfielder,29,,,,,,23.355636914530994,3.5,3.0,,,
beramkayal,2018,10,81,1011.0,18,37,1819.0,37,1988-05-02,178.0,74.0,Israel,Medium/High,69.8,78.0,71.8,Midfielder,30,808.0,19.0,42.526315789473685,71.0,19.0,23.355636914530994,3.5,3.0,0.0,81.0,71.0
berndleno,2018,35,105,2947.0,32,38,9067.0,97,1992-03-04,190.0,82.66666666666667,Germany,Medium/Medium,,,84.66666666666667,Goalkeeper,26,,,,,,22.899353647276087,3.0,0.0,,,
berndleno,2019,67,105,2795.0,30,30,9067.0,97,1992-03-04,190.0,82.66666666666667,Germany,Medium/Medium,,,84.66666666666667,Goalkeeper,27,2947.0,32.0,92.09375,35.0,32.0,22.899353647276087,3.0,0.0,0.0,105.0,35.0
billygilmour,2020,131,131,279.0,5,17,494.0,11,2001-06-11,170.0,66.5,Scotland,Medium/Medium,63.5,46.0,66.5,Midfielder,19,,,,,,23.010380622837374,3.0,3.0,,,
billyjones,2016,52,83,2391.0,27,28,2391.0,27,1987-03-24,180.0,77.0,England,High/Medium,61.0,70.83333333333333,68.83333333333333,Defender,29,,,,,,23.76543209876543,3.5,1.0,,,
boazmyhill,2016,40,40,0.0,0,32,95.0,1,1982-11-09,191.0,92.0,Wales,Medium/Medium,,,72.0,Goalkeeper,34,,,,,,25.218606946081522,3.0,0.0,,,
bradsmith,2016,35,338,280.0,5,31,280.0,5,1994-04-09,176.8,70.0,Australia,High/Medium,79.2,65.8,65.6,Defender,22,,,,,,22.39409512499744,3.5,1.0,,,
bradsmith,2017,136,338,0.0,0,8,280.0,5,1994-04-09,176.8,70.0,Australia,High/Medium,79.2,65.8,65.6,Defender,23,280.0,5.0,56.0,35.0,5.0,22.39409512499744,3.5,1.0,0.0,338.0,35.0
brandonwilliams,2019,4,26,1060.0,17,29,1263.0,21,2000-09-03,182.0,70.0,England,High/Medium,81.0,69.0,75.0,Defender,19,,,,,,21.132713440405748,3.5,1.0,,,
brandonwilliams,2020,22,26,203.0,4,20,1263.0,21,2000-09-03,182.0,70.0,England,High/Medium,81.0,69.0,75.0,Defender,20,1060.0,17.0,62.35294117647059,4.0,17.0,21.132713440405748,3.5,1.0,0.0,26.0,4.0
branislavivanovic,2016,21,46,644.0,13,19,1459.0,26,1984-02-22,185.0,91.0,Serbia,High/Medium,63.5,83.5,80.5,Defender,32,,,,,,26.588750913075234,3.5,1.0,,,
branislavivanovic,2020,10,46,815.0,13,20,1459.0,26,1984-02-22,185.0,91.0,Serbia,High/Medium,63.5,83.5,80.5,Defender,36,644.0,13.0,49.53846153846154,21.0,13.0,26.588750913075234,3.5,1.0,0.0,46.0,21.0
brendangalloway,2016,18,601,258.0,3,17,258.0,3,1996-03-17,186.0,74.0,England,Medium/Medium,76.5,65.0,66.33333333333333,Defender,20,,,,,,21.389756041160826,3.0,1.0,,,
brunomartinsindi,2017,60,92,1311.0,17,22,4628.0,52,1992-02-08,185.0,77.33333333333333,Netherlands,Medium/High,57.833333333333336,79.83333333333333,75.5,Defender,25,,,,,,22.595568541514485,3.5,1.0,,,
bryanoviedo,2016,34,66,1106.0,13,18,1106.0,13,1990-02-18,172.0,67.5,Costa Rica,High/Medium,74.5,66.83333333333333,70.5,Defender,26,,,,,,22.81638723634397,3.5,1.0,,,
bukayosaka,2019,12,22,1838.0,26,32,4519.0,59,2001-09-05,178.0,67.5,England,High/High,83.5,61.0,70.0,Midfielder,18,,,,,,21.304128266633,4.0,3.0,,,
bukayosaka,2020,10,22,2669.0,32,36,4519.0,59,2001-09-05,178.0,67.5,England,High/High,83.5,61.0,70.0,Midfielder,19,1838.0,26.0,70.6923076923077,12.0,26.0,21.304128266633,4.0,3.0,0.0,22.0,12.0
callumpaterson,2018,73,350,2111.0,27,29,2111.0,27,1994-10-13,187.0,76.0,Scotland,High/Medium,77.66666666666667,87.33333333333333,69.16666666666667,Forward,24,,,,,,21.7335354170837,3.5,2.0,,,
callumrobinson,2019,10,127,721.0,16,23,2349.0,44,1995-02-02,178.0,75.0,England,High/Medium,82.33333333333333,58.5,68.0,Forward,24,,,,,,23.671253629592222,3.5,2.0,,,
callumrobinson,2020,11,127,1628.0,28,38,2349.0,44,1995-02-02,178.0,75.0,England,High/Medium,82.33333333333333,58.5,68.0,Forward,25,721.0,16.0,45.0625,10.0,16.0,23.671253629592222,3.5,2.0,0.0,127.0,10.0
callumwilson,2016,260,443,1402.0,20,22,11374.0,139,1992-02-27,180.0,66.0,England,High/Medium,88.0,75.5,76.83333333333333,Forward,24,,,,,,20.37037037037037,3.5,2.0,,,
callumwilson,2016,260,443,1402.0,20,22,11374.0,139,1997-07-02,182.0,68.0,England,High/Medium,68.0,55.0,53.0,Forward,19,1402.0,20.0,70.1,260.0,20.0,20.528921627822726,3.5,2.0,1.0,443.0,260.0
callumwilson,2018,72,443,2649.0,30,30,11374.0,139,1992-02-27,180.0,66.0,England,High/Medium,88.0,75.5,76.83333333333333,Forward,26,2804.0,40.0,70.1,260.0,20.0,20.37037037037037,3.5,2.0,1.0,886.0,260.0
callumwilson,2018,72,443,2649.0,30,30,11374.0,139,1997-07-02,182.0,68.0,England,High/Medium,68.0,55.0,53.0,Forward,21,5453.0,70.0,77.9,197.33333333333334,23.333333333333332,20.528921627822726,3.5,2.0,0.0,1329.0,72.0
callumwilson,2019,12,443,3061.0,35,35,11374.0,139,1992-02-27,180.0,66.0,England,High/Medium,88.0,75.5,76.83333333333333,Forward,27,8102.0,100.0,81.02,166.0,25.0,20.37037037037037,3.5,2.0,0.0,1772.0,72.0
callumwilson,2019,12,443,3061.0,35,35,11374.0,139,1997-07-02,182.0,68.0,England,High/Medium,68.0,55.0,53.0,Forward,22,11163.0,135.0,82.68888888888888,135.2,27.0,20.528921627822726,3.5,2.0,0.0,2215.0,12.0
callumwilson,2020,99,443,2195.0,26,27,11374.0,139,1992-02-27,180.0,66.0,England,High/Medium,88.0,75.5,76.83333333333333,Forward,28,14224.0,170.0,83.67058823529412,114.66666666666667,28.333333333333332,20.37037037037037,3.5,2.0,0.0,2658.0,12.0
callumwilson,2020,99,443,2195.0,26,27,11374.0,139,1997-07-02,182.0,68.0,England,High/Medium,68.0,55.0,53.0,Forward,23,16419.0,196.0,83.7704081632653,112.42857142857143,28.0,20.528921627822726,3.5,2.0,0.0,3101.0,99.0
calumchambers,2016,63,458,2375.0,25,29,7975.0,92,1995-01-20,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74.0,Defender,21,,,,,,21.139944939750333,3.0,1.0,,,
calumchambers,2017,58,458,904.0,12,19,7975.0,92,1995-01-20,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74.0,Defender,22,2375.0,25.0,95.0,63.0,25.0,21.139944939750333,3.0,1.0,0.0,458.0,63.0
calumchambers,2018,22,458,2736.0,31,33,7975.0,92,1995-01-20,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74.0,Defender,23,3279.0,37.0,88.62162162162163,60.5,18.5,21.139944939750333,3.0,1.0,0.0,916.0,58.0
calumchambers,2019,315,458,1163.0,14,19,7975.0,92,1995-01-20,182.83333333333331,70.66666666666667,England,Low/High,63.833333333333336,74.66666666666667,74.0,Defender,24,6015.0,68.0,88.45588235294117,47.666666666666664,22.666666666666668,21.139944939750333,3.0,1.0,0.0,1374.0,22.0
carljenkinson,2018,72,544,175.0,3,5,258.0,4,1992-02-08,185.0,77.0,England,High/High,70.66666666666667,70.5,71.66666666666667,Defender,26,,,,,,22.498173849525198,4.0,1.0,,,
cenktosun,2018,61,558,1145.0,25,36,2732.0,54,1991-06-07,183.0,78.0,Turkey,High/Medium,73.0,74.83333333333333,77.5,Forward,27,,,,,,23.291229956104985,3.5,2.0,,,
cenktosun,2019,275,558,496.0,10,21,2732.0,54,1991-06-07,183.0,78.0,Turkey,High/Medium,73.0,74.83333333333333,77.5,Forward,28,1145.0,25.0,45.8,61.0,25.0,23.291229956104985,3.5,2.0,0.0,558.0,61.0
cenktosun,2020,222,558,65.0,5,11,2732.0,54,1991-06-07,183.0,78.0,Turkey,High/Medium,73.0,74.83333333333333,77.5,Forward,29,1641.0,35.0,46.885714285714286,168.0,17.5,23.291229956104985,3.5,2.0,1.0,1116.0,275.0
charlieaustin,2016,143,273,969.0,15,17,3293.0,69,1989-07-05,188.0,84.0,England,High/Medium,61.66666666666666,73.0,76.16666666666667,Forward,27,,,,,,23.766410140334994,3.5,2.0,,,
charlieaustin,2017,98,273,1115.0,24,25,3293.0,69,1989-07-05,188.0,84.0,England,High/Medium,61.66666666666666,73.0,76.16666666666667,Forward,28,969.0,15.0,64.6,143.0,15.0,23.766410140334994,3.5,2.0,1.0,273.0,143.0
charlieaustin,2018,32,273,1050.0,25,35,3293.0,69,1989-07-05,188.0,84.0,England,High/Medium,61.66666666666666,73.0,76.16666666666667,Forward,29,2084.0,39.0,53.43589743589744,120.5,19.5,23.766410140334994,3.5,2.0,0.0,546.0,98.0
